t,drumAngleDeg,drumVelDeg_s,drumAccDeg_s2,TN2,dTN2,Tm,dTm,Thp,dThp,Tf,dTf,c[1],c[2],c[3],c[4],c[5],c[6],dc[1],dc[2],dc[3],dc[4],dc[5],dc[6],P_MW,n,dn,rho,rho_dollars,m_dot_steam,Q_to_steam
0.0,45.0,0.0,0.0,878.1500244140625,0.0,1150.1500244140625,0.48124977946281433,1073.1500244140625,0.0,1173.1500244140625,-0.18400000035762787,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,-1.9387063738510613e-15,0.0,0.0,2.947143077850342,6000000.0
0.10000000149011612,44.97908020019531,-0.20918458700180054,-2.091845989227295,878.1500244140625,0.0007531441515311599,1150.1973876953125,0.46560701727867126,1073.1519775390625,0.03769628331065178,1173.1319580078125,-0.17578762769699097,1.0000009536743164,1.000002384185791,1.0000089406967163,1.000022292137146,1.0000615119934082,1.0001944303512573,2.4031765860854648e-05,5.8933284890372306e-05,0.00021665649546775967,0.0005390276201069355,0.0014788976404815912,0.0045878225937485695,6.010814666748047,1.0018024444580078,0.02586381509900093,1.6782876627985388e-05,0.0025278960820287466,2.947143316268921,6000000.5
0.20000000298023224,44.95859909057617,-0.20481336116790771,0.043712224811315536,878.1502075195312,0.0028138889465481043,1150.2431640625,0.45116299390792847,1073.1573486328125,0.07006977498531342,1173.1148681640625,-0.16644105315208435,1.0000051259994507,1.0000125169754028,1.0000461339950562,1.0001143217086792,1.0003100633621216,1.0009270906448364,5.8703833929030225e-05,0.0001438316685380414,0.0005266403313726187,0.0012994457501918077,0.0034792229998856783,0.009924654848873615,6.026434421539307,1.0044057369232178,0.026382973417639732,3.319604729767889e-05,0.005000106059014797,2.9471445083618164,6000003.0
0.30000001192092896,44.93858337402344,-0.20017503201961517,0.046383295208215714,878.150634765625,0.005917460657656193,1150.28759765625,0.4375072121620178,1073.165771484375,0.09780886024236679,1173.0986328125,-0.1571972668170929,1.000012755393982,1.0000312328338623,1.0001143217086792,1.0002819299697876,1.000752568244934,1.0021315813064575,9.400550334248692e-05,0.00023010959557723254,0.0008389889844693244,0.002052301773801446,0.005357882007956505,0.014059808105230331,6.042357921600342,1.0070596933364868,0.026860158890485764,4.9214988393941894e-05,0.007412935607135296,2.947148084640503,6000010.0
0.4000000059604645,44.9190673828125,-0.19514961540699005,0.050254229456186295,878.1514282226562,0.009834342636168003,1150.3306884765625,0.42458435893058777,1073.1767578125,0.12151819467544556,1173.0833740234375,-0.14806774258613586,1.0000239610671997,1.000058650970459,1.0002139806747437,1.0005242824554443,1.0013768672943115,1.00370192527771,0.00012978761515114456,0.000317398807965219,0.0011523374123498797,0.002794498112052679,0.007115690037608147,0.017264219000935555,6.058518886566162,1.0097531080245972,0.02719280496239662,6.480748561443761e-05,0.009761531837284565,2.9471542835235596,6000023.0
0.5,44.900115966796875,-0.1895296722650528,0.056199461221694946,878.1526489257812,0.014370500110089779,1150.37255859375,0.41234174370765686,1073.18994140625,0.14172427356243134,1173.069091796875,-0.13907113671302795,1.000038743019104,1.0000947713851929,1.0003447532653809,1.000840187072754,1.0021706819534302,1.0055549144744873,0.0001658458641031757,0.0004051967116538435,0.0014648392098024487,0.003521796315908432,0.00875004567205906,0.019731391221284866,6.074825763702393,1.0124709606170654,0.027370356023311615,7.992469909368083e-05,0.01203854102641344,2.9471638202667236,6000042.0
0.6000000238418579,44.88177490234375,-0.18339228630065918,0.06137381121516228,878.154296875,0.019362451508641243,1150.4132080078125,0.40073123574256897,1073.2049560546875,0.15888549387454987,1173.0556640625,-0.13022500276565552,1.0000571012496948,1.0001397132873535,1.0005067586898804,1.001227855682373,1.0031217336654663,1.0076245069503784,0.00020198729180265218,0.0004930294235236943,0.00177476997487247,0.0042303320951759815,0.010259242728352547,0.02160884626209736,6.09119176864624,1.0151985883712769,0.027410544455051422,9.45243300520815e-05,0.014237587340176105,2.947176933288574,6000069.5
0.699999988079071,44.864105224609375,-0.1767202615737915,0.06672025471925735,878.156494140625,0.024672990664839745,1150.4527587890625,0.38970857858657837,1073.2215576171875,0.1734008491039276,1173.04296875,-0.12154584378004074,1.0000791549682617,1.0001933574676514,1.000699520111084,1.001685380935669,1.004217505455017,1.009857416152954,0.0002380293153692037,0.0005804493557661772,0.0020805171225219965,0.0049165827222168446,0.011642326600849628,0.02300923690199852,6.107534408569336,1.0179224014282227,0.027315102517604828,0.00010856286098714918,0.01635212078690529,2.9471943378448486,6000104.5
0.800000011920929,44.84712219238281,-0.16980282962322235,0.06917427480220795,878.1592407226562,0.030187483876943588,1150.4912109375,0.37923404574394226,1073.239501953125,0.18561777472496033,1173.03125,-0.11304574459791183,1.0001046657562256,1.0002557039260864,1.000922679901123,1.0022101402282715,1.0054452419281006,1.012210726737976,0.0002738271723501384,0.0006671026931144297,0.002380825811997056,0.005577972624450922,0.012900729663670063,0.024024339392781258,6.123788833618164,1.0206314325332642,0.027126338332891464,0.00012202043581055477,0.018379149958491325,2.947216033935547,6000149.0
0.8999999761581421,44.83082962036133,-0.1629447042942047,0.0685812383890152,878.1625366210938,0.03581066429615021,1150.528564453125,0.36927279829978943,1073.2586669921875,0.1958387792110443,1173.0203857421875,-0.10472991317510605,1.0001338720321655,1.0003267526626587,1.0011755228042603,1.0027998685836792,1.0067927837371826,1.0146498680114746,0.0003092933911830187,0.0007527765119448304,0.0026749710086733103,0.006213279906660318,0.014039256609976292,0.02473375014960766,6.139915466308594,1.0233192443847656,0.026887547224760056,0.0001349020458292216,0.020319420844316483,2.947242259979248,6000202.0
