t,drumAngleDeg,drumVelDeg_s,drumAccDeg_s2,TN2,dTN2,Tm,dTm,Thp,dThp,Tf,dTf,c[1],c[2],c[3],c[4],c[5],c[6],dc[1],dc[2],dc[3],dc[4],dc[5],dc[6],P_MW,n,dn,rho,rho_dollars,m_dot_steam,Q_to_steam
0.0,45.0,0.0,0.0,878.1500244140625,0.0,1150.1500244140625,0.0,1073.1500244140625,0.0,1173.1500244140625,-2.220446049250313e-16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,-1.9387063738510613e-15,0.0,0.0,2.947143077850342,6000000.0
0.10000000149011612,45.028438568115234,0.2843851149082184,2.843851089477539,878.1500244140625,-5.147403498995118e-07,1150.14990234375,-0.0012102124746888876,1073.1500244140625,-4.055943645653315e-05,1173.1497802734375,-0.004088938236236572,0.9999986290931702,0.9999966621398926,0.9999876618385315,0.9999693036079407,0.9999154210090637,0.9997329115867615,-3.2989664759952575e-05,-8.090073970379308e-05,-0.0002974144590552896,-0.000739943003281951,-0.002030093688517809,-0.006297251675277948,5.985153675079346,0.9975256323814392,-0.0353923998773098,-2.311522257514298e-05,-0.0034816963598132133,2.947143077850342,6000000.0
0.20000000298023224,45.05722427368164,0.28786301612854004,0.03477918356657028,878.1500244140625,-5.00646046930342e-06,1150.1497802734375,-0.003033400047570467,1073.1500244140625,-0.00020548925385810435,1173.149169921875,-0.010049642063677311,0.9999929070472717,0.9999826550483704,0.9999364614486694,0.9998424649238586,0.9995725750923157,0.9987219572067261,-8.121712744468823e-05,-0.00019899329345207661,-0.0007286359905265272,-0.0017979625845327973,-0.004814851563423872,-0.013743693009018898,5.963428020477295,0.993904709815979,-0.0369035080075264,-4.649671973311342e-05,-0.007003499660640955,2.947143077850342,6000000.0
0.30000001192092896,45.08642578125,0.29202404618263245,0.04161016643047333,878.1500244140625,-1.823670754674822e-05,1150.1492919921875,-0.004999486263841391,1073.14990234375,-0.0005033665802329779,1173.1478271484375,-0.016236912459135056,0.9999822974205017,0.9999566674232483,0.9998413920402527,0.999609112739563,0.9989563226699829,0.9970419406890869,-0.00013144644617568702,-0.0003217658377252519,-0.0011732896091416478,-0.002870652824640274,-0.007499020081013441,-0.0197233185172081,5.940772533416748,0.990128755569458,-0.038445208221673965,-7.019666372798383e-05,-0.010573268868029118,2.947143077850342,6000000.0
0.4000000059604645,45.116085052490234,0.2965852618217468,0.0456121526658535,878.1500244140625,-4.4788554077968e-05,1150.148681640625,-0.007108197547495365,1073.14990234375,-0.0009311558678746223,1173.1458740234375,-0.022644223645329475,0.999966561794281,0.9999181628227234,0.9997012615203857,0.9992678165435791,0.9980764389038086,0.9948210716247559,-0.00018362711125519127,-0.0004490857245400548,-0.001630782731808722,-0.003956502769142389,-0.01008784119039774,-0.024591799825429916,5.917208671569824,0.9862014055252075,-0.03992139920592308,-9.424681775271893e-05,-0.014195787720382214,2.9471428394317627,6000000.0
0.5,45.146217346191406,0.3013339936733246,0.04748741537332535,878.1499633789062,-8.886393334250897e-05,1150.14794921875,-0.009357473812997341,1073.1497802734375,-0.001486187451519072,1173.143310546875,-0.02925955504179001,0.9999455213546753,0.9998666644096375,0.9995147585868835,0.9988173842430115,0.9969423413276672,0.9921570420265198,-0.00023766393132973462,-0.0005807110574096441,-0.0021001270506531,-0.005053047556430101,-0.012583424337208271,-0.02860826998949051,5.892777919769287,0.9821296334266663,-0.041329942643642426,-0.00011866173736052588,-0.01787324994802475,2.9471428394317627,6000000.0
0.6000000238418579,45.176815032958984,0.30595606565475464,0.0462208017706871,878.1499633789062,-0.00015431744395755231,1150.1468505859375,-0.011744258925318718,1073.1495361328125,-0.0021660143975168467,1173.1400146484375,-0.03606822341680527,0.9999189376831055,0.9998018145561218,0.9992808103561401,0.9982568621635437,0.9955633878707886,0.9891253709793091,-0.0002934398362413049,-0.0007163468399085104,-0.002580147935077548,-0.0061574033461511135,-0.014986354857683182,-0.03196322172880173,5.867531776428223,0.9779219627380371,-0.04264577105641365,-0.00014343047223519534,-0.021604005247354507,2.9471428394317627,5999999.5
0.699999988079071,45.20785903930664,0.31045791506767273,0.045018553733825684,878.1499633789062,-0.0002446835278533399,1150.1455078125,-0.014265300706028938,1073.1492919921875,-0.0029683206230401993,1173.1361083984375,-0.0430556945502758,0.9998867511749268,0.9997232556343079,0.9989983439445496,0.997585654258728,0.9939486384391785,0.9857847094535828,-0.0003508384106680751,-0.0008557001710869372,-0.0030696894973516464,-0.007266785483807325,-0.01729721389710903,-0.034799974411726,5.841522216796875,0.9735870361328125,-0.04388190805912018,-0.0001685426541371271,-0.025386489927768707,2.9471426010131836,5999999.5
0.800000011920929,45.23934555053711,0.314851313829422,0.04393390193581581,878.14990234375,-0.0003632001462392509,1150.14404296875,-0.016917672008275986,1073.14892578125,-0.003890907857567072,1173.13134765625,-0.05020929127931595,0.9998487234115601,0.9996305704116821,0.998666524887085,0.9968034029006958,0.9921074509620667,0.9821813106536865,-0.0004097576893400401,-0.0009985142387449741,-0.0035677391570061445,-0.008378811180591583,-0.019517404958605766,-0.037228845059871674,5.814793586730957,0.9691322445869446,-0.04504743590950966,-0.0001939889189088717,-0.02921929582953453,2.9471423625946045,5999999.0
0.8999999761581421,45.27125930786133,0.31914785504341125,0.04296542704105377,878.14990234375,-0.000512830913066864,1150.1422119140625,-0.019698675721883774,1073.1485595703125,-0.0049316962249577045,1173.1259765625,-0.05751776695251465,0.9998047351837158,0.999523401260376,0.9982845187187195,0.9959098696708679,0.9900486469268799,0.9783515334129333,-0.0004701069265138358,-0.0011445600539445877,-0.004073394928127527,-0.009491417557001114,-0.021648894995450974,-0.039334770292043686,5.787385940551758,0.964564323425293,-0.04614981636404991,-0.00021976091375108808,-0.0331011638045311,2.9471421241760254,5999998.0
1.0,45.3035888671875,0.3233019709587097,0.041541147977113724,878.1498413085938,-0.0006962856277823448,1150.1400146484375,-0.022605566307902336,1073.14794921875,-0.006088710390031338,1173.119873046875,-0.06497029960155487,0.9997546672821045,0.9994015097618103,0.997851550579071,0.9949051141738892,0.9877810478210449,0.9743243455886841,-0.0005317983450368047,-0.0012936167186126113,-0.004585792776197195,-0.01060266513377428,-0.023693663999438286,-0.04118206351995468,5.75933837890625,0.9598897099494934,-0.04718820005655289,-0.0002458466333337128,-0.037030287086963654,2.947141647338867,5999997.0
1.100000023841858,45.33628463745117,0.3269365727901459,0.03634587675333023,878.1497192382812,-0.0009160382323898375,1150.1376953125,-0.02563410997390747,1073.1473388671875,-0.0073600048199296,1173.113037109375,-0.07255157083272934,0.9996983408927917,0.9992645978927612,0.9973671436309814,0.9937894344329834,0.9853132963180542,0.9701235294342041,-0.0005947076133452356,-0.0014453737530857325,-0.005103746894747019,-0.011709850281476974,-0.025651274248957634,-0.04281206056475639,5.730705261230469,0.9551175832748413,-0.04812082275748253,-0.00027220320771448314,-0.041000206023454666,2.94714093208313,5999996.0
1.2000000476837158,45.36927795410156,0.329947829246521,0.03011259064078331,878.149658203125,-0.0011743392096832395,1150.1348876953125,-0.028778957203030586,1073.146484375,-0.008743536658585072,1173.1053466796875,-0.08024325966835022,0.9996356964111328,0.9991123676300049,0.9968306422233582,0.9925634264945984,0.9826542735099792,0.9657694101333618,-0.0006586855743080378,-0.0015994608402252197,-0.005625862628221512,-0.012809796258807182,-0.027519812807440758,-0.04425128176808357,5.701553821563721,0.9502589702606201,-0.04894082993268967,-0.00029877934139221907,-0.045003198087215424,2.9471402168273926,5999994.0
1.2999999523162842,45.40251541137695,0.33236318826675415,0.0241535771638155,878.1495361328125,-0.00147322379052639,1150.1318359375,-0.03203463554382324,1073.1455078125,-0.01023712195456028,1173.096923828125,-0.0880274623632431,0.9995665550231934,0.9989446401596069,0.9962418079376221,0.9912278652191162,0.9798128604888916,0.9612799286842346,-0.0007235860684886575,-0.0017555151134729385,-0.006150785833597183,-0.013899477198719978,-0.029297685250639915,-0.04552018269896507,5.671948432922363,0.945324718952179,-0.049654677510261536,-0.00032552596530877054,-0.04903186857700348,2.947139024734497,5999992.0
1.399999976158142,45.43593215942383,0.3341727554798126,0.018095655366778374,878.1493530273438,-0.0018145199865102768,1150.1285400390625,-0.035395603626966476,1073.1444091796875,-0.011838446371257305,1173.0877685546875,-0.09588683396577835,0.9994909167289734,0.9987611770629883,0.9956004619598389,0.9897840619087219,0.9767982959747314,0.956671416759491,-0.0007892668363638222,-0.001913184649311006,-0.006677212659269571,-0.014976046048104763,-0.030983665958046913,-0.046634819358587265,5.641952991485596,0.9403254985809326,-0.05026337876915932,-0.0003523931372910738,-0.05307869613170624,2.9471378326416016,5999989.5
1.5,45.469482421875,0.3355117738246918,0.013390352949500084,878.149169921875,-0.0021998551674187183,1150.124755859375,-0.038856733590364456,1073.1431884765625,-0.013545074500143528,1173.0777587890625,-0.10380618274211884,0.9994086623191833,0.9985619187355042,0.9949063658714294,0.9882332682609558,0.9736197590827942,0.951958417892456,-0.0008556023822166026,-0.00207215896807611,-0.007204004563391209,-0.01603711023926735,-0.03257764130830765,-0.04761042073369026,5.611623287200928,0.9352705478668213,-0.05078528821468353,-0.00037934203282929957,-0.05713783577084541,2.947136163711548,5999986.0
1.600000023841858,45.50312042236328,0.336357057094574,0.008452690206468105,878.14892578125,-0.002630664501339197,1150.1207275390625,-0.042412981390953064,1073.1417236328125,-0.015354490838944912,1173.0670166015625,-0.11177125573158264,0.9993197917938232,0.998346745967865,0.9941596388816833,0.9865773320198059,0.9702864289283752,0.9471542835235596,-0.0009224746027030051,-0.00223214621655643,-0.007730100303888321,-0.017080506309866905,-0.034079939126968384,-0.048459671437740326,5.581012725830078,0.9301687479019165,-0.05121895298361778,-0.0004063318483531475,-0.061203137040138245,2.947134256362915,5999982.5
1.7000000476837158,45.53681564331055,0.33695581555366516,0.005987764801830053,878.1486206054688,-0.0031081996858119965,1150.1163330078125,-0.04606013745069504,1073.14013671875,-0.017264125868678093,1173.055419921875,-0.11977116763591766,0.9992241859436035,0.9981154799461365,0.9933604001998901,0.9848179221153259,0.9668073058128357,0.9422708749771118,-0.0009897920535877347,-0.0023929208982735872,-0.00825469195842743,-0.018104737624526024,-0.03549249842762947,-0.04919718950986862,5.550161361694336,0.9250268936157227,-0.05159546062350273,-0.00043334212386980653,-0.0652715191245079,2.947132110595703,5999977.5
1.7999999523162842,45.570560455322266,0.3374539613723755,0.004981447011232376,878.1482543945312,-0.0036335389595478773,1150.111572265625,-0.049794938415288925,1073.1383056640625,-0.01927144080400467,1173.0430908203125,-0.12779869139194489,0.9991217851638794,0.9978681206703186,0.9925088286399841,0.982957124710083,0.9631913304328918,0.9373186230659485,-0.0010574926855042577,-0.0025543293450027704,-0.00877724401652813,-0.01910899579524994,-0.03681886941194534,-0.049839336425065994,5.519096851348877,0.9198495149612427,-0.05193184316158295,-0.00046036430285312235,-0.06934169679880142,2.947129487991333,5999972.5
1.899999976158142,45.604331970214844,0.33772969245910645,0.002757282927632332,878.1478881835938,-0.004207599442452192,1150.1063232421875,-0.05361393094062805,1073.13623046875,-0.021373942494392395,1173.0299072265625,-0.13584616780281067,0.9990126490592957,0.9976046085357666,0.9916050434112549,0.9809969663619995,0.9594468474388123,0.9323063492774963,-0.001125510549172759,-0.00271620973944664,-0.009297192096710205,-0.020092418417334557,-0.03806208446621895,-0.050397615879774094,5.487849235534668,0.9146415591239929,-0.05221519246697426,-0.00048737990437075496,-0.07341088354587555,2.9471263885498047,5999966.0
2.0,45.638099670410156,0.33767756819725037,-0.0005212716059759259,878.1474609375,-0.004831147380173206,1150.100830078125,-0.05751306936144829,1073.134033203125,-0.023569146171212196,1173.015869140625,-0.14390425384044647,0.9988967180252075,0.9973248839378357,0.9906495213508606,0.9789395332336426,0.9555820822715759,0.9272421598434448,-0.0011937663657590747,-0.002878366271033883,-0.009813855402171612,-0.021053854376077652,-0.03922408074140549,-0.05087810009717941,5.456453800201416,0.9094089865684509,-0.05243629962205887,-0.0005143617163412273,-0.07747498154640198,2.947122812271118,5999958.5
2.0999999046325684,45.67181396484375,0.3371444642543793,-0.005331224296241999,878.1469116210938,-0.005504806526005268,1150.0948486328125,-0.0614875927567482,1073.131591796875,-0.02585451304912567,1173.0010986328125,-0.1519615203142166,0.9987739324569702,0.9970288872718811,0.9896424412727356,0.9767871499061584,0.9516052007675171,0.9221338033676147,-0.0012621632777154446,-0.00304056191816926,-0.010326405055820942,-0.021991804242134094,-0.04030558094382286,-0.0512821264564991,5.424953937530518,0.9041589498519897,-0.0525803416967392,-0.0005412700120359659,-0.08152800053358078,2.9471185207366943,5999950.5
2.200000047683716,45.70542526245117,0.336080938577652,-0.010635153390467167,878.1463012695312,-0.006229063030332327,1150.0885009765625,-0.06553228944540024,1073.1287841796875,-0.02822740375995636,1172.9854736328125,-0.16000542044639587,0.9986442923545837,0.9967167377471924,0.9885843992233276,0.9745421409606934,0.9475241899490356,0.9169888496398926,-0.0013305956963449717,-0.003202538238838315,-0.010833941400051117,-0.022904612123966217,-0.04130670428276062,-0.05160903558135033,5.393396854400635,0.8988994359970093,-0.0526445098221302,-0.0005680609028786421,-0.08556333929300308,2.9471139907836914,5999941.0
2.299999952316284,45.738887786865234,0.33462536334991455,-0.014555688016116619,878.1456909179688,-0.007004270330071449,1150.081787109375,-0.06964235007762909,1073.1258544921875,-0.03068508394062519,1172.9691162109375,-0.16802522540092468,0.9985077977180481,0.9963884353637695,0.9874758720397949,0.972207248210907,0.9433470368385315,0.9118149876594543,-0.0013989721192047,-0.003364071249961853,-0.011335700750350952,-0.023790977895259857,-0.04222840443253517,-0.051860980689525604,5.361824035644531,0.8936372995376587,-0.0526459738612175,-0.0005947019089944661,-0.08957609534263611,2.947108745574951,5999930.5
2.4000000953674316,45.77214431762695,0.33256328105926514,-0.02062080055475235,878.1448974609375,-0.007830653339624405,1150.0745849609375,-0.07381238788366318,1073.1226806640625,-0.03322473168373108,1172.951904296875,-0.1760086715221405,0.9983645081520081,0.9960439801216125,0.98631751537323,0.9697850942611694,0.9390816688537598,0.9066197872161865,-0.0014671885874122381,-0.0035249076317995787,-0.011830815114080906,-0.0246493611484766,-0.04307079315185547,-0.05203712731599808,5.330281734466553,0.8883803486824036,-0.05256188288331032,-0.0006211427971720695,-0.09355872124433517,2.9471030235290527,5999918.5
2.5,45.80514144897461,0.32999736070632935,-0.025659356266260147,878.1441040039062,-0.00870831124484539,1150.0670166015625,-0.07803700864315033,1073.1192626953125,-0.03584340959787369,1172.933837890625,-0.18394386768341064,0.9982143640518188,0.995683491230011,0.9851100444793701,0.9672785401344299,0.9347360134124756,0.901410698890686,-0.0015351437032222748,-0.003684800583869219,-0.012318449094891548,-0.02547832950949669,-0.043834131211042404,-0.05213744193315506,5.298816680908203,0.8831360936164856,-0.05240670219063759,-0.0006473418907262385,-0.09750492125749588,2.947096347808838,5999905.0
2.5999999046325684,45.83783721923828,0.32694751024246216,-0.030498426407575607,878.1431884765625,-0.009637221693992615,1150.0589599609375,-0.08231105655431747,1073.115478515625,-0.038538090884685516,1172.9150390625,-0.19182011485099792,0.99805748462677,0.9953070282936096,0.9838541746139526,0.964690625667572,0.9303179979324341,0.8961953520774841,-0.0016027456149458885,-0.0038435268215835094,-0.01279786229133606,-0.026276692748069763,-0.04451921209692955,-0.05216355621814728,5.267469882965088,0.8779116272926331,-0.0521833710372448,-0.0006732590263709426,-0.10140865296125412,2.947089195251465,5999890.5
2.700000047683716,45.870201110839844,0.3236261308193207,-0.033213816583156586,878.1421508789062,-0.01061724592000246,1150.050537109375,-0.08663010597229004,1073.111572265625,-0.04130569100379944,1172.8955078125,-0.199629545211792,0.9978938102722168,0.9949148297309875,0.9825507998466492,0.962024450302124,0.9258352518081665,0.8909808993339539,-0.0016699251718819141,-0.004000919405370951,-0.013268524780869484,-0.02704380452632904,-0.045128170400857925,-0.05212102085351944,5.23627233505249,0.8727120161056519,-0.05191614106297493,-0.0006988715031184256,-0.10526648908853531,2.9470810890197754,5999874.0
2.799999952316284,45.9022216796875,0.32022929191589355,-0.03396841883659363,878.1410522460938,-0.011648133397102356,1150.0416259765625,-0.09099075943231583,1073.1072998046875,-0.044143158942461014,1172.8751220703125,-0.20736795663833618,0.9977235198020935,0.9945069551467896,0.9812008142471313,0.9592831134796143,0.9212952852249146,0.8857736587524414,-0.0017366423271596432,-0.004156883805990219,-0.013730179518461227,-0.027779696509242058,-0.04566474258899689,-0.05201943591237068,5.20524263381958,0.8675404191017151,-0.051625799387693405,-0.000724172918125987,-0.10907747596502304,2.9470722675323486,5999856.0
