t,drumAngleDeg,drumVelDeg_s,drumAccDeg_s2,TN2,dTN2,Tm,dTm,Thp,dThp,Tf,dTf,c[1],c[2],c[3],c[4],c[5],c[6],dc[1],dc[2],dc[3],dc[4],dc[5],dc[6],P_MW,n,dn,rho,rho_dollars,m_dot_steam,Q_to_steam
0.0,45.0,0.0,0.0,878.1500244140625,0.0,1150.1500244140625,0.48124977946281433,1073.1500244140625,0.0,1173.1500244140625,-0.18400000035762787,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,-1.9387063738510613e-15,0.0,0.0,2.947143077850342,6000000.0
0.10000000149011612,45.020450592041016,0.2044907808303833,2.044907808303833,878.1500244140625,0.0007523936219513416,1150.197265625,0.4638400375843048,1073.1519775390625,0.03763711825013161,1173.1317138671875,-0.1817442774772644,0.9999989867210388,0.9999975562095642,0.9999909996986389,0.9999776482582092,0.9999383687973022,0.9998053908348083,-2.403773760306649e-05,-5.894788773730397e-05,-0.00021670947899110615,-0.0005391559097915888,-0.0014792202273383737,-0.004588495008647442,5.989182472229004,0.998197078704834,-0.02579498663544655,-1.6832742403494194e-05,-0.002535406965762377,2.947143316268921,6000000.5
0.20000000298023224,45.03973388671875,0.19283773005008698,-0.1165303960442543,878.1502075195312,0.0028066150844097137,1150.2427978515625,0.44679951667785645,1073.1573486328125,0.06977206468582153,1173.1136474609375,-0.18082548677921295,0.9999949336051941,0.9999875426292419,0.9999542832374573,0.9998867511749268,0.9996927380561829,0.9990818500518799,-5.7604815083323047e-05,-0.00014113655197434127,-0.0005167326307855546,-0.0012747973669320345,-0.0034116057213395834,-0.009714915417134762,5.974060535430908,0.9956766963005066,-0.025080198422074318,-3.2691310480004176e-05,-0.0049240803346037865,2.9471445083618164,6000003.0
0.30000001192092896,45.05781173706055,0.18080465495586395,-0.12033084034919739,878.150634765625,0.00589115871116519,1150.28662109375,0.4304514229297638,1073.1656494140625,0.09708796441555023,1173.0955810546875,-0.1799294501543045,0.9999875426292419,0.9999694228172302,0.9998881816864014,0.9997244477272034,0.9992647171020508,0.9979204535484314,-9.017705451697111e-05,-0.00022072704450692981,-0.0008045954164117575,-0.001967237563803792,-0.005128510762006044,-0.013388625346124172,5.9593658447265625,0.9932276010513306,-0.024337638169527054,-4.754322799271904e-05,-0.007161128334701061,2.947147846221924,6000010.0
0.4000000059604645,45.07465362548828,0.16838710010051727,-0.12417544424533844,878.1514282226562,0.009770333766937256,1150.328857421875,0.4147550165653229,1073.176513671875,0.12020242214202881,1173.07763671875,-0.1790304034948349,0.9999769330024719,0.9999435544013977,0.9997939467430115,0.9994951486587524,0.9986754655838013,0.9964491724967957,-0.00012159216566942632,-0.0002973266236949712,-0.0010789695661514997,-0.0026140992995351553,-0.0066374484449625015,-0.015940044075250626,5.945172309875488,0.9908620715141296,-0.023427389562129974,-6.135770672699437e-05,-0.009241914376616478,2.9471540451049805,6000022.5
0.5,45.09019088745117,0.15538614988327026,-0.13000960648059845,878.152587890625,0.014244794845581055,1150.36962890625,0.3996770679950714,1073.1895751953125,0.13965463638305664,1173.059814453125,-0.17809537053108215,0.9999632835388184,0.9999101161956787,0.9996730089187622,0.999203622341156,0.9979455471038818,0.9947681427001953,-0.0001516258780611679,-0.0003703914408106357,-0.0013379829470068216,-0.0032116896472871304,-0.007941562682390213,-0.017606230452656746,5.931581974029541,0.98859703540802,-0.02235041745007038,-7.408785313600674e-05,-0.011159373447299004,2.9471635818481445,6000042.0
0.6000000238418579,45.10436248779297,0.14171621203422546,-0.136699378490448,878.154296875,0.019146554172039032,1150.4088134765625,0.38518887758255005,1073.204345703125,0.15591569244861603,1173.0419921875,-0.1770923137664795,0.999946653842926,0.9998696446418762,0.9995270371437073,0.9988549947738647,0.9970952868461609,0.9929565787315369,-0.00018005771562457085,-0.0004393878916744143,-0.0015798177337273955,-0.003756504040211439,-0.009043954312801361,-0.01856592483818531,5.918694496154785,0.986449122428894,-0.021109269931912422,-8.567989425500855e-05,-0.012905407696962357,2.947176694869995,6000069.0
0.699999988079071,45.11716079711914,0.12799878418445587,-0.13717415928840637,878.1564331054688,0.024334663525223732,1150.4466552734375,0.37126296758651733,1073.220703125,0.1693972498178482,1173.0244140625,-0.17599952220916748,0.9999273419380188,0.9998224377632141,0.9993578195571899,0.9984545707702637,0.9961445927619934,0.9910776615142822,-0.00020674688857980072,-0.0005039789248257875,-0.0018033933592960238,-0.004246922675520182,-0.009952351450920105,-0.0189684946089983,5.906574249267578,0.9844290614128113,-0.019793234765529633,-9.613077418180183e-05,-0.014479556120932102,2.9471938610076904,6000103.5
0.800000011920929,45.12863540649414,0.11472030729055405,-0.1327848732471466,878.1591186523438,0.029691442847251892,1150.483154296875,0.35787180066108704,1073.2381591796875,0.1804589480161667,1173.0068359375,-0.17480789124965668,0.9999054074287415,0.9997690320014954,0.9991671442985535,0.9980077743530273,0.9951121807098389,0.9891804456710815,-0.00023165180755313486,-0.0005640712915919721,-0.002008534036576748,-0.004683588165789843,-0.01067989319562912,-0.018944550305604935,5.8952412605285645,0.9825401902198792,-0.018468566238880157,-0.00010547716374276206,-0.015887342393398285,2.9472153186798096,6000147.0
0.8999999761581421,45.13883590698242,0.10200513154268265,-0.1271517425775528,878.1624145507812,0.035119231790304184,1150.518310546875,0.34498897194862366,1073.2567138671875,0.18941496312618256,1172.9893798828125,-0.1735146939754486,0.9998810887336731,0.9997097849845886,0.9989568591117859,0.9975199699401855,0.9940153360366821,0.9873020052909851,-0.00025477982126176357,-0.0006196917966008186,-0.002195505890995264,-0.005068216007202864,-0.011241622269153595,-0.018601194024086,5.884692668914795,0.980782151222229,-0.017156142741441727,-0.0001137659273808822,-0.017135825008153915,2.9472408294677734,6000199.5
