t,drumAngleDeg,drumVelDeg_s,drumAccDeg_s2,TN2,dTN2,Tm,dTm,Thp,dThp,Tf,dTf,c[1],c[2],c[3],c[4],c[5],c[6],dc[1],dc[2],dc[3],dc[4],dc[5],dc[6],P_MW,n,dn,rho,rho_dollars,m_dot_steam,Q_to_steam
0.0,45.0,0.0,0.0,878.1500244140625,0.0,1150.1500244140625,0.0,1073.1500244140625,0.0,1173.1500244140625,-2.220446049250313e-16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,-1.9387063738510613e-15,0.0,0.0,2.947143077850342,6000000.0
0.10000000149011612,44.964271545410156,-0.3572801351547241,-3.572801351547241,878.1500244140625,6.480917136286735e-07,1150.1500244140625,0.0015262637753039598,1073.1500244140625,5.1094153604935855e-05,1173.1502685546875,0.005156886763870716,1.0000016689300537,1.0000041723251343,1.0000154972076416,1.0000386238098145,1.0001065731048584,1.0003365278244019,4.160582466283813e-05,0.0001020303025143221,0.0003750943869818002,0.0009332125191576779,0.002560410648584366,0.007943013682961464,6.018723487854004,1.0031205415725708,0.044808946549892426,2.9023938623140566e-05,0.0043716877698898315,2.947143077850342,6000000.0
0.20000000298023224,44.9289436340332,-0.3532758951187134,0.04004227742552757,878.1500244140625,6.3060551838134415e-06,1150.1502685546875,0.0038160879630595446,1073.1500244140625,0.00025877266307361424,1173.151123046875,0.012642184272408485,1.0000089406967163,1.0000218152999878,1.0000799894332886,1.0001983642578125,1.0005382299423218,1.0016093254089355,0.00010216934606432915,0.0002503287105355412,0.000916598888579756,0.0022617364302277565,0.0060565052554011345,0.01728460192680359,6.046006679534912,1.0076677799224854,0.04631080850958824,5.766913454863243e-05,0.008686328306794167,2.947143077850342,6000000.0
0.30000001192092896,44.89399337768555,-0.3495243191719055,0.03751569613814354,878.1500244140625,2.2945439923205413e-05,1150.15087890625,0.006265570409595966,1073.1500244140625,0.000632571754977107,1173.1527099609375,0.020345399156212807,1.0000221729278564,1.0000544786453247,1.000199317932129,1.0004912614822388,1.0013115406036377,1.0037164688110352,0.00016470924310851842,0.00040318621904589236,0.0014701298205181956,0.003596660913899541,0.009393513202667236,0.024686245247721672,6.074215412139893,1.0123692750930786,0.04784505441784859,8.595210238127038e-05,0.012946408241987228,2.947143077850342,6000000.0
0.4000000059604645,44.859405517578125,-0.34587419033050537,0.03650151565670967,878.1500244140625,5.6258471886394545e-05,1150.151611328125,0.008872639387845993,1073.150146484375,0.0011671287938952446,1173.1551513671875,0.028255391865968704,1.0000419616699219,1.0001026391983032,1.000374436378479,1.0009177923202515,1.002410888671875,1.0064880847930908,0.0002291363343829289,0.0005603756872005761,0.002034762641415,0.004935852717608213,0.012579062953591347,0.030613945797085762,6.103311061859131,1.0172185897827148,0.0492694228887558,0.00011388027633074671,0.017153048887848854,2.947143077850342,6000000.0
0.5,44.82514572143555,-0.3425899147987366,0.03284262493252754,878.1500244140625,0.00011140373680973426,1150.152587890625,0.0116348285228014,1073.1502685546875,0.0018576303264126182,1173.158447265625,0.03636044263839722,1.0000680685043335,1.000166654586792,1.000606656074524,1.0014784336090088,1.003821611404419,1.0097947120666504,0.00029535635258071125,0.0007216579397208989,0.0026095376815646887,0.006277135107666254,0.015619907528162003,0.03541747108101845,6.1332526206970215,1.0222088098526,0.050651997327804565,0.0001414825819665566,0.021310605108737946,2.947143077850342,6000000.0
0.6000000238418579,44.79119873046875,-0.339465469121933,0.03124455362558365,878.1500244140625,0.00019305862952023745,1150.1539306640625,0.01455035712569952,1073.1505126953125,0.0026997970417141914,1173.1624755859375,0.0446518138051033,1.000101089477539,1.0002471208572388,1.0008968114852905,1.0021733045578003,1.0055294036865234,1.0135375261306763,0.00036329860449768603,0.0008868522709235549,0.0031937186140567064,0.007618917617946863,0.01852366141974926,0.039363712072372437,6.164009094238281,1.0273348093032837,0.05198231339454651,0.00016877120651770383,0.025420913472771645,2.947143316268921,6000000.5
0.699999988079071,44.75757598876953,-0.3362204134464264,0.03245040029287338,878.1500244140625,0.00030546681955456734,1150.155517578125,0.01761643774807453,1073.15087890625,0.003689785487949848,1173.1673583984375,0.053117893636226654,1.000140905380249,1.000344157218933,1.0012457370758057,1.0030021667480469,1.0075210332870483,1.0176410675048828,0.0004328690702095628,0.0010557208443060517,0.0037863655015826225,0.008959130384027958,0.021295873448252678,0.042648736387491226,6.1955389976501465,1.0325897932052612,0.05323747545480728,0.00019573567260522395,0.029482396319508553,2.947143316268921,6000001.0
0.800000011920929,44.72428512573242,-0.33290866017341614,0.03311753273010254,878.1500854492188,0.00045247856178320944,1150.157470703125,0.020830316469073296,1073.1512451171875,0.004824078641831875,1173.173095703125,0.06174783408641815,1.000187635421753,1.0004583597183228,1.0016543865203857,1.003964900970459,1.0097836256027222,1.0220468044281006,0.0005039793322794139,0.0012280403170734644,0.004386600572615862,0.010295893996953964,0.023942003026604652,0.04542100802063942,6.227803707122803,1.0379672050476074,0.0544356070458889,0.00022236992663238198,0.033494144678115845,2.947143793106079,6000001.5
0.8999999761581421,44.69135284423828,-0.3293450176715851,0.03563637658953667,878.150146484375,0.0006375854718498886,1150.15966796875,0.024188801646232605,1073.15185546875,0.006099434569478035,1173.1796875,0.07052987813949585,1.000241756439209,1.0005899667739868,1.0021233558654785,1.005061149597168,1.012304663658142,1.0267091989517212,0.0005765334935858846,0.001403569127433002,0.00499348621815443,0.011627208441495895,0.026466574519872665,0.047790493816137314,6.26076078414917,1.0434601306915283,0.0555572435259819,0.0002486530283931643,0.037452999502420425,2.947144031524658,6000002.5
