t,drumAngleDeg,drumVelDeg_s,drumAccDeg_s2,TN2,dTN2,Tm,dTm,Thp,dThp,Tf,dTf,c[1],c[2],c[3],c[4],c[5],c[6],P_MW,n,dn,rho_dollars,rho_drums_dollars,rho_fuel_dollars,rho_moderator_dollars,m_dot_steam,Q_to_steam
0.0,45.0,0.0,0.006378501653671265,878.1500244140625,0.0,1150.1500244140625,0.0,1073.1500244140625,0.0,1173.1500244140625,-2.220446049250313e-16,111.29100036621094,176.1285400390625,49.229705810546875,45.46345901489258,5.53322696685791,0.7900465726852417,6.0,1.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,2.947143077850342,6000000.0
0.10000000149011612,45.0,0.000637850200291723,0.00615553418174386,878.1500244140625,0.0,1150.1500244140625,0.0,1073.1500244140625,0.0,1173.1500244140625,-2.220446049250313e-16,111.29100036621094,176.1285400390625,49.229705810546875,45.46345901489258,5.53322696685791,0.7900465726852417,6.0,1.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,2.947143077850342,6000000.0
0.20000000298023224,45.000064849853516,0.0012534036068245769,0.0058905696496367455,878.1500244140625,-1.3433378853733302e-09,1150.1500244140625,-2.661960706973332e-06,1073.1500244140625,-9.235530740170361e-08,1173.1500244140625,-8.987671208160464e-06,111.29100036621094,176.1285400390625,49.229705810546875,45.46345901489258,5.5332255363464355,0.7900460958480835,5.999967575073242,0.9999945759773254,-8.376099140150473e-05,-7.807141628290992e-06,-7.81019298301544e-06,2.67195687797539e-09,3.800491032990294e-10,2.947143077850342,6000000.0
0.30000001192092896,45.00019073486328,0.0018424605950713158,0.005651783663779497,878.1500244140625,-1.2723006648229784e-08,1150.1500244140625,-9.374781257065479e-06,1073.1500244140625,-5.500906468114408e-07,1173.1500244140625,-3.12209886033088e-05,111.29100036621094,176.12852478027344,49.229698181152344,45.46343994140625,5.533220291137695,0.790043830871582,5.999886512756348,0.9999810457229614,-0.00016318073903676122,-2.3139111362979747e-05,-2.315759047633037e-05,1.615898170825858e-08,2.320639236330635e-09,2.947143077850342,6000000.0
0.4000000059604645,45.00037384033203,0.0024076388217508793,0.005383988376706839,878.1500244140625,-5.3341736361289804e-08,1150.1500244140625,-2.0205965483910404e-05,1073.1500244140625,-1.6579930388616049e-06,1173.1500244140625,-6.636304169660434e-05,111.29100036621094,176.12850952148438,49.229679107666016,45.463401794433594,5.533207893371582,0.7900387048721313,5.999758243560791,0.9999597072601318,-0.000242282374529168,-4.5661141484742984e-05,-4.571780300466344e-05,4.9481521102734405e-08,7.178681205033399e-09,2.947143077850342,6000000.0
0.5,45.000614166259766,0.0029460377991199493,0.005136121064424515,878.1500244140625,-1.5186458313110052e-07,1150.1500244140625,-3.527660373947583e-05,1073.1500244140625,-3.678224402392516e-06,1173.1500244140625,-0.00011427976278355345,111.2909927368164,176.12847900390625,49.22964859008789,45.46332931518555,5.53318452835083,0.7900298833847046,5.9995832443237305,0.9999305009841919,-0.00032081775134429336,-7.507065311074257e-05,-7.519851351389661e-05,1.1151930578989777e-07,1.6345525821748197e-08,2.947143077850342,6000000.0
0.6000000238418579,45.00090789794922,0.003459649858996272,0.004917935933917761,878.1500244140625,-3.4505470125623106e-07,1150.1500244140625,-5.4678144806530327e-05,1073.1500244140625,-6.853373179183109e-06,1173.1500244140625,-0.00017475217464379966,111.29097747802734,176.12843322753906,49.22959518432617,45.46321487426758,5.533148288726807,0.7900167107582092,5.999361515045166,0.9998935461044312,-0.0003981234331149608,-0.00011102962162112817,-0.00011127190373372287,2.1103214464801567e-07,3.124821645883458e-08,2.947143077850342,6000000.0
0.699999988079071,45.00125503540039,0.003951443359255791,0.0047049978747963905,878.1500244140625,-6.765408784303872e-07,1150.1500244140625,-7.848645327612758e-05,1073.1500244140625,-1.1406875273678452e-05,1173.14990234375,-0.0002475276996847242,111.29095458984375,176.12835693359375,49.229522705078125,45.46304702758789,5.533096790313721,0.7899987697601318,5.999094009399414,0.9998489618301392,-0.0004742282908409834,-0.0001532246096758172,-0.00015363456623163074,3.5661321362567833e-07,5.334113595267809e-08,2.947143077850342,6000000.0
0.800000011920929,45.00164794921875,0.004421943332999945,0.00441296212375164,878.1500244140625,-1.1957017704844475e-06,1150.1500244140625,-0.0001067775156116113,1073.1500244140625,-1.7544825823279098e-05,1173.14990234375,-0.00033237412571907043,111.29093170166016,176.1282501220703,49.22941970825195,45.46282196044922,5.533027648925781,0.7899757623672485,5.998781204223633,0.9997968673706055,-0.0005492941709235311,-0.0002013786433963105,-0.00020201943698339164,5.566873824136565e-07,8.410384566559514e-08,2.947143077850342,6000000.0
0.8999999761581421,45.00209045410156,0.004863239359110594,0.004039483144879341,878.1500244140625,-1.956692585736164e-06,1150.14990234375,-0.00013962091179564595,1073.1500244140625,-2.545789538999088e-05,1173.14990234375,-0.00042905655573122203,111.2908935546875,176.1281280517578,49.229286193847656,45.4625244140625,5.5329389572143555,0.789947509765625,5.998424530029297,0.9997373819351196,-0.0006231958977878094,-0.0002552213554736227,-0.00025616592029109597,8.195195277949097e-07,1.2504031587923237e-07,2.947143077850342,6000000.0
