t,drumAngleDeg,drumVelDeg_s,drumAccDeg_s2,TN2,dTN2,Tm,dTm,Thp,dThp,Tf,dTf,c[1],c[2],c[3],c[4],c[5],c[6],P_MW,n,dn,rho_dollars,rho_drums_dollars,rho_fuel_dollars,rho_moderator_dollars,m_dot_steam,Q_to_steam
0.0,45.0,0.0,-0.005615599919110537,878.1500244140625,0.0,1150.1500244140625,0.0,1073.1500244140625,0.0,1173.1500244140625,-2.220446049250313e-16,111.29100036621094,176.1285400390625,49.229705810546875,45.46345901489258,5.53322696685791,0.7900465726852417,6.0,1.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,2.947143077850342,6000000.0
0.10000000149011612,45.0,-0.0005615600384771824,-0.005517241545021534,878.1500244140625,0.0,1150.1500244140625,0.0,1073.1500244140625,0.0,1173.1500244140625,-2.220446049250313e-16,111.29100036621094,176.1285400390625,49.229705810546875,45.46345901489258,5.53322696685791,0.7900465726852417,6.0,1.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,2.947143077850342,6000000.0
0.20000000298023224,44.999942779541016,-0.001113284146413207,-0.005323862656950951,878.1500244140625,1.182641540253826e-09,1150.1500244140625,2.3435941329807974e-06,1073.1500244140625,8.130953688123554e-08,1173.1500244140625,7.912759429018479e-06,111.29100036621094,176.1285400390625,49.229705810546875,45.463462829589844,5.533227920532227,0.7900469899177551,6.000028610229492,1.000004768371582,7.374367851298302e-05,6.87335978000192e-06,6.876046427350957e-06,-2.3523916148349144e-09,-3.3459485182518733e-10,2.947143077850342,6000000.0
0.30000001192092896,44.99983215332031,-0.0016456703888252378,-0.005178287625312805,878.1500244140625,1.1222098805774294e-08,1150.1500244140625,8.294602594105527e-06,1073.1500244140625,4.857234898736351e-07,1173.1500244140625,2.7625543225440197e-05,111.29100799560547,176.1285400390625,49.229713439941406,45.463478088378906,5.53323221206665,0.7900489568710327,6.000100612640381,1.000016689300537,0.0001449573173886165,2.0491368559305556e-05,2.0507684894255362e-05,-1.4267563130943017e-08,-2.048949898636465e-09,2.947143077850342,6000000.0
0.4000000059604645,44.99966812133789,-0.002163499128073454,-0.005055868532508612,878.1500244140625,4.716760315659485e-08,1150.1500244140625,1.7952301277546212e-05,1073.1500244140625,1.4688166629639454e-06,1173.1500244140625,5.896961010876112e-05,111.29100799560547,176.12855529785156,49.22972869873047,45.4635124206543,5.533243656158447,0.7900535464286804,6.000214576721191,1.0000357627868652,0.00021640466002281755,4.0607901610201225e-05,4.065809116582386e-05,-4.3831146712136615e-08,-6.35851771235707e-09,2.947143077850342,6000000.0
0.5,44.99945068359375,-0.002669085981324315,-0.004970255307853222,878.1500244140625,1.346272000546378e-07,1150.1500244140625,3.146381277474575e-05,1073.1500244140625,3.2687132716091583e-06,1173.1500244140625,0.00010195203503826633,111.291015625,176.1285858154297,49.22975540161133,45.46357727050781,5.53326416015625,0.7900614142417908,6.000371932983398,1.0000619888305664,0.0002882585977204144,6.703535473207012e-05,6.714896153425798e-05,-9.908627873755904e-08,-1.4521600810724067e-08,2.947143077850342,6000000.0
0.6000000238418579,44.999183654785156,-0.0031661116518080235,-0.004975494462996721,878.1500244140625,3.066652425331995e-07,1150.1500244140625,4.8978905397234485e-05,1073.1500244140625,6.109845344326459e-06,1173.1500244140625,0.00015659672499168664,111.29103088378906,176.12863159179688,49.229801177978516,45.463680267333984,5.533296585083008,0.7900732159614563,6.000572204589844,1.0000953674316406,0.00036058644764125347,9.961440082406625e-05,9.983033669413999e-05,-1.8808731283570523e-07,-2.784598152061335e-08,2.947143077850342,6000000.0
0.699999988079071,44.99886703491211,-0.0036636609584093094,-0.004954058676958084,878.1500244140625,6.028722054907121e-07,1150.1500244140625,7.065580575726926e-05,1073.1500244140625,1.0205079888692126e-05,1173.1500244140625,0.00022296348470263183,111.29104614257812,176.12869262695312,49.2298698425293,45.463829040527344,5.5333428382873535,0.7900893688201904,6.000816345214844,1.0001360177993774,0.00043368712067604065,0.0001382306800223887,0.00013859728642273694,-3.189163066963374e-07,-4.7690527082977496e-08,2.947143077850342,6000000.0
0.800000011920929,44.99850082397461,-0.004159066826105118,-0.0049608065746724606,878.1500244140625,1.0685872666726937e-06,1150.1500244140625,9.668916754890233e-05,1073.1500244140625,1.5758905647089705e-05,1173.1500244140625,0.0003012407978530973,111.29106903076172,176.1287841796875,49.22996139526367,45.46403503417969,5.533405780792236,0.7901102900505066,6.001104354858398,1.0001840591430664,0.0005086015444248915,0.0001828809326980263,0.00018345614080317318,-4.997373252990656e-07,-7.547225777670974e-08,2.947143077850342,6000000.0
0.8999999761581421,44.998085021972656,-0.004655147437006235,-0.004967228509485722,878.1500244140625,1.754300797074393e-06,1150.1500244140625,0.00012727595458272845,1073.1500244140625,2.2970458303461783e-05,1173.150146484375,0.0003916246350854635,111.29109954833984,176.12890625,49.23008346557617,45.46430587768555,5.533486366271973,0.7901361584663391,6.001438140869141,1.000239610671997,0.00058485142653808,0.00023352900461759418,0.0002343805244890973,-7.38855078452616e-07,-1.1267449195884183e-07,2.947143077850342,6000000.0
