t,drumAngleDeg,drumVelDeg_s,drumAccDeg_s2,TN2,dTN2,Tm,dTm,Thp,dThp,Tf,dTf,c[1],c[2],c[3],c[4],c[5],c[6],P_MW,n,dn,rho_dollars,rho_drums_dollars,rho_fuel_dollars,rho_moderator_dollars,m_dot_steam,Q_to_steam
0.0,45.0,0.0,0.0068455166183412075,878.1500244140625,0.0,1150.1500244140625,0.0,1073.1500244140625,0.0,1173.1500244140625,-2.220446049250313e-16,111.29100036621094,176.1285400390625,49.229705810546875,45.46345901489258,5.53322696685791,0.7900465726852417,6.0,1.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,2.947143077850342,6000000.0
0.10000000149011612,45.0,0.0006845516618341208,0.0070788986049592495,878.1500244140625,0.0,1150.1500244140625,0.0,1073.1500244140625,0.0,1173.1500244140625,-2.220446049250313e-16,111.29100036621094,176.1285400390625,49.229705810546875,45.46345901489258,5.53322696685791,0.7900465726852417,6.0,1.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,2.947143077850342,6000000.0
0.20000000298023224,45.00006866455078,0.0013924415688961744,0.007350516971200705,878.1500244140625,-1.4416912108572433e-09,1150.1500244140625,-2.8568608740897616e-06,1073.1500244140625,-9.91169031294703e-08,1173.1500244140625,-9.645718819228932e-06,111.29100036621094,176.1285400390625,49.22970199584961,45.46345901489258,5.5332255363464355,0.7900460362434387,5.999965190887451,0.999994158744812,-8.989367779577151e-05,-8.378757229365874e-06,-8.382032319786958e-06,2.8675892771445888e-09,4.0787417887599986e-10,2.947143077850342,6000000.0
0.30000001192092896,45.000205993652344,0.002127493266016245,0.007579925935715437,878.1500244140625,-1.3754259953202563e-08,1150.1500244140625,-1.0258421752951108e-05,1073.1500244140625,-5.972097483208927e-07,1173.1500244140625,-3.417287007323466e-05,111.29100036621094,176.12852478027344,49.229698181152344,45.46343994140625,5.533219814300537,0.7900435924530029,5.999875545501709,0.9999792575836182,-0.00018133480625692755,-2.5411834940314293e-05,-2.5431894755456597e-05,1.754008316368072e-08,2.5187107954849353e-09,2.947143077850342,6000000.0
0.4000000059604645,45.00041961669922,0.002885485766455531,0.007779454346746206,878.1500244140625,-5.831074645357148e-08,1150.1500244140625,-2.2618922230321914e-05,1073.1500244140625,-1.828435074457957e-06,1173.1500244140625,-7.43419150239788e-05,111.2909927368164,176.12850952148438,49.229679107666016,45.46339797973633,5.533205986022949,0.7900379300117493,5.999729156494141,0.999954879283905,-0.0002796290791593492,-5.141978544997983e-05,-5.148223499418236e-05,5.454154816675327e-08,7.910345267703178e-09,2.947143077850342,6000000.0
0.5,45.000709533691406,0.0036634313873946667,0.00795288197696209,878.1500244140625,-1.681887198401455e-07,1150.1500244140625,-4.041707870783284e-05,1073.1500244140625,-4.1273542592534795e-06,1173.1500244140625,-0.00013110593135934323,111.29098510742188,176.12847900390625,49.22964096069336,45.463314056396484,5.53317928314209,0.7900277972221375,5.999521732330322,0.9999203085899353,-0.00038379704346880317,-8.667072688695043e-05,-8.681406325194985e-05,1.2502096069511026e-07,1.8313762950583623e-08,2.947143077850342,6000000.0
0.6000000238418579,45.001075744628906,0.004458719398826361,0.008100222796201706,878.1500244140625,-3.8752096997995977e-07,1150.1500244140625,-6.41083752270788e-05,1073.1500244140625,-7.829683454474434e-06,1173.1500244140625,-0.00020530995971057564,111.29096984863281,176.12841796875,49.22957992553711,45.46318054199219,5.533137321472168,0.7900123000144958,5.9992499351501465,0.9998749494552612,-0.0004933906020596623,-0.00013139547081664205,-0.00013167182623874396,2.4074608973023714e-07,3.561507355698268e-08,2.947143077850342,6000000.0
0.699999988079071,45.001522064208984,0.005268741864711046,0.008238947950303555,878.1500244140625,-7.708616749368957e-07,1150.1500244140625,-9.413374937139452e-05,1073.1500244140625,-1.3271087482280564e-05,1173.14990234375,-0.00029772554989904165,111.29094696044922,176.12832641601562,49.2294921875,45.462982177734375,5.53307580947876,0.7899906635284424,5.998910427093506,0.9998184442520142,-0.0006079949671402574,-0.00018579218885861337,-0.00018626808014232665,4.1404331341254874e-07,6.184958323274259e-08,2.947143077850342,6000000.0
0.800000011920929,45.00204849243164,0.006092636846005917,0.008283793926239014,878.1500244140625,-1.382552795803349e-06,1150.1500244140625,-0.00013091947766952217,1073.1500244140625,-2.078633951896336e-05,1173.14990234375,-0.0004090540751349181,111.2909164428711,176.12820434570312,49.229366302490234,45.462703704833984,5.5329909324646,0.7899620532989502,5.998500823974609,0.9997501373291016,-0.0007272037910297513,-0.0002500265254639089,-0.00025078345788642764,6.577481030944909e-07,9.919693866322632e-08,2.947143077850342,6000000.0
0.8999999761581421,45.00265884399414,0.0069210161454975605,0.008265543729066849,878.1500244140625,-2.296098728038487e-06,1150.14990234375,-0.00017488386947661638,1073.1500244140625,-3.070878665312193e-05,1173.14990234375,-0.0005399529472924769,111.29087829589844,176.12803649902344,49.22920227050781,45.46233367919922,5.53287935256958,0.7899259328842163,5.998018264770508,0.9996697306632996,-0.0008508454775437713,-0.00032425299286842346,-0.00032538812956772745,9.851645472735981e-07,1.499772110946651e-07,2.947143077850342,6000000.0
