t,drumAngleDeg,drumVelDeg_s,drumAccDeg_s2,TN2,dTN2,Tm,dTm,Thp,dThp,Tf,dTf,c[1],c[2],c[3],c[4],c[5],c[6],P_MW,n,dn,rho_dollars,rho_drums_dollars,rho_fuel_dollars,rho_moderator_dollars,m_dot_steam,Q_to_steam
0.0,45.0,0.0,-0.0004537288041319698,878.1500244140625,0.0,1150.1500244140625,0.0,1073.1500244140625,0.0,1173.1500244140625,-2.220446049250313e-16,111.29100036621094,176.1285400390625,49.229705810546875,45.46345901489258,5.53322696685791,0.7900465726852417,6.0,1.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,2.947143077850342,6000000.0
0.10000000149011612,45.0,-4.5372882595984265e-05,-0.00033048505429178476,878.1500244140625,0.0,1150.1500244140625,0.0,1073.1500244140625,0.0,1173.1500244140625,-2.220446049250313e-16,111.29100036621094,176.1285400390625,49.229705810546875,45.46345901489258,5.53322696685791,0.7900465726852417,6.0,1.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,2.947143077850342,6000000.0
0.20000000298023224,44.999996185302734,-7.842138438718393e-05,-0.00017909497546497732,878.1500244140625,9.548273283144226e-11,1150.1500244140625,1.8935688217425195e-07,1073.1500244140625,6.56996235193219e-09,1173.1500244140625,6.393324269993172e-07,111.29100036621094,176.1285400390625,49.229705810546875,45.463462829589844,5.53322696685791,0.7900466322898865,6.000002384185791,1.0000003576278687,5.958303063380299e-06,5.553534379032499e-07,5.555705229198793e-07,-1.900675172805677e-10,-2.70348882169813e-11,2.947143077850342,6000000.0
0.30000001192092896,44.9999885559082,-9.633088484406471e-05,-1.9453127606539056e-05,878.1500244140625,8.82394601831038e-10,1150.1500244140625,6.220615773600002e-07,1073.1500244140625,3.757597255571454e-08,1173.1500244140625,2.069600213872036e-06,111.29100036621094,176.1285400390625,49.229705810546875,45.463462829589844,5.533227443695068,0.790046751499176,6.000007629394531,1.000001311302185,1.0197918527410366e-05,1.5145418501560926e-06,1.5158050246100174e-06,-1.1044823944317272e-09,-1.5868001357333128e-10,2.947143077850342,6000000.0
0.4000000059604645,44.999977111816406,-9.827619942370802e-05,9.589269757270813e-05,878.1500244140625,3.5515768104232848e-09,1150.1500244140625,1.2226701073814183e-06,1073.1500244140625,1.0670807171209162e-07,1173.1500244140625,4.003162757726386e-06,111.29100036621094,176.1285400390625,49.229705810546875,45.463462829589844,5.533227920532227,0.7900470495223999,6.000014781951904,1.000002384185791,1.2698617865680717e-05,2.6916789011011133e-06,2.6953330234391615e-06,-3.1907589903568123e-09,-4.634705674799733e-10,2.947143077850342,6000000.0
0.5,44.999969482421875,-8.868693112162873e-05,0.0001651924685575068,878.1500244140625,9.601095030120632e-09,1150.1500244140625,1.9056213886869955e-06,1073.1500244140625,2.197902233547211e-07,1173.1500244140625,6.131240297690965e-06,111.29100799560547,176.1285400390625,49.22970962524414,45.463470458984375,5.533229351043701,0.7900475859642029,6.0000224113464355,1.000003695487976,1.3263202163216192e-05,3.891006144840503e-06,3.898680461134063e-06,-6.691146747783705e-09,-9.83271686294529e-10,2.947143077850342,6000000.0
0.6000000238418579,44.99995803833008,-7.216768426587805e-05,0.00020530677284114063,878.1500244140625,2.0523160060292867e-08,1150.1500244140625,2.594450734250131e-06,1073.1500244140625,3.75471785218906e-07,1173.1500244140625,8.189597792807035e-06,111.29100799560547,176.1285400390625,49.22970962524414,45.46347427368164,5.533231258392334,0.7900481820106506,6.000030040740967,1.0000050067901611,1.2399123988870997e-05,4.971232556272298e-06,4.984611223335378e-06,-1.1646152486832761e-08,-1.7324580658950595e-09,2.947143077850342,6000000.0
0.699999988079071,44.99995040893555,-5.1637005526572466e-05,0.0001455256569897756,878.1500244140625,3.75662096985252e-08,1150.1500244140625,3.2347836622648174e-06,1073.1500244140625,5.673870191458263e-07,1173.1500244140625,9.99991152639268e-06,111.29100799560547,176.1285400390625,49.229713439941406,45.46348190307617,5.533233165740967,0.7900488972663879,6.000036716461182,1.000006079673767,1.0627552001096774e-05,5.847624834132148e-06,5.868271273357095e-06,-1.794321846659841e-08,-2.703595569641948e-09,2.947143077850342,6000000.0
0.800000011920929,44.99994659423828,-3.7084439099999145e-05,-6.106117507442832e-05,878.1500244140625,6.159841348107875e-08,1150.1500244140625,3.7894533306825906e-06,1073.1500244140625,7.863036444177851e-07,1173.1500244140625,1.1449371413618792e-05,111.29100799560547,176.12855529785156,49.22971725463867,45.4634895324707,5.533235549926758,0.7900496125221252,6.000041961669922,1.0000070333480835,8.275508662336506e-06,6.4712985476944596e-06,6.500542895082617e-06,-2.537015397763298e-08,-3.874141007997878e-09,2.947143077850342,6000000.0
0.8999999761581421,44.999942779541016,-4.319055733503774e-05,-0.0003547420783434063,878.1500244140625,9.306479853421479e-08,1150.1500244140625,4.26638007411384e-06,1073.1500244140625,1.0227184930045041e-06,1173.1500244140625,1.2581944247358479e-05,111.29100799560547,176.12855529785156,49.22972106933594,45.463497161865234,5.533238410949707,0.7900503277778625,6.000046253204346,1.0000077486038208,6.625975856877631e-06,6.91572267896845e-06,6.9546244958473835e-06,-3.368601042552655e-08,-5.215951670578534e-09,2.947143077850342,6000000.0
