t,drumAngleDeg,drumVelDeg_s,drumAccDeg_s2,TN2,dTN2,Tm,dTm,Thp,dThp,Tf,dTf,c[1],c[2],c[3],c[4],c[5],c[6],P_MW,n,dn,rho_dollars,rho_drums_dollars,rho_fuel_dollars,rho_moderator_dollars,m_dot_steam,Q_to_steam
0.0,45.0,0.0,0.006284486036747694,878.1500244140625,0.0,1150.1500244140625,0.0,1073.1500244140625,0.0,1173.1500244140625,-2.220446049250313e-16,111.29100036621094,176.1285400390625,49.229705810546875,45.46345901489258,5.53322696685791,0.7900465726852417,6.0,1.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,2.947143077850342,6000000.0
0.10000000149011612,45.0,0.0006284486153163016,0.006533138453960419,878.1500244140625,0.0,1150.1500244140625,0.0,1073.1500244140625,0.0,1173.1500244140625,-2.220446049250313e-16,111.29100036621094,176.1285400390625,49.229705810546875,45.46345901489258,5.53322696685791,0.7900465726852417,6.0,1.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,2.947143077850342,6000000.0
0.20000000298023224,45.00006103515625,0.0012817623792216182,0.006785948295146227,878.1500244140625,-1.3236416407380602e-09,1150.1500244140625,-2.622725105538848e-06,1073.1500244140625,-9.099375120058539e-08,1173.1500244140625,-8.855197847879026e-06,111.29100036621094,176.1285400390625,49.229705810546875,45.46345901489258,5.5332255363464355,0.7900460958480835,5.9999680519104,0.9999946355819702,-8.252640691353008e-05,-7.692067811149172e-06,-7.695074600633234e-06,2.6325741586674667e-09,3.7444669587216595e-10,2.947143077850342,6000000.0
0.30000001192092896,45.00019073486328,0.0019603571854531765,0.007009363267570734,878.1500244140625,-1.2634288282242778e-08,1150.1500244140625,-9.432050319446716e-06,1073.1500244140625,-5.487631824507844e-07,1173.1500244140625,-3.142070636386052e-05,111.29100036621094,176.12852478027344,49.229698181152344,45.46343994140625,5.533220291137695,0.790043830871582,5.999885559082031,0.9999809265136719,-0.000166925456142053,-2.3371283532469533e-05,-2.3389715352095664e-05,1.6116990408931997e-08,2.3143382765766773e-09,2.947143077850342,6000000.0
0.4000000059604645,45.00038528442383,0.0026612936053425074,0.007252803072333336,878.1500244140625,-5.360170973744971e-08,1150.1500244140625,-2.0817722543142736e-05,1073.1500244140625,-1.6816202332847752e-06,1173.1500244140625,-6.842426228104159e-05,111.29100036621094,176.12850952148438,49.229679107666016,45.463401794433594,5.533207416534424,0.7900385856628418,5.99975061416626,0.9999584555625916,-0.00025765434838831425,-4.733609239337966e-05,-4.739352880278602e-05,5.016071469299277e-08,7.274847391158801e-09,2.947143077850342,6000000.0
0.5,45.00065231323242,0.0033865738660097122,0.007478718645870686,878.1500244140625,-1.547050629824298e-07,1150.1500244140625,-3.7226654967525974e-05,1073.1500244140625,-3.7986553707014536e-06,1173.1500244140625,-0.00012076256098225713,111.29098510742188,176.12847900390625,49.229644775390625,45.46332550048828,5.5331830978393555,0.7900292873382568,5.99955940246582,0.9999265670776367,-0.0003539608442224562,-7.984825788298622e-05,-7.998017099453136e-05,1.150597483956517e-07,1.685415185193051e-08,2.947143077850342,6000000.0
0.6000000238418579,45.00099182128906,0.004134445916861296,0.007773130666464567,878.1500244140625,-3.5666204212247976e-07,1150.1500244140625,-5.91068783251103e-05,1073.1500244140625,-7.211217962321825e-06,1173.1500244140625,-0.00018930794612970203,111.29097747802734,176.12843322753906,49.229591369628906,45.46320343017578,5.533144474029541,0.7900149822235107,5.999308109283447,0.9998847246170044,-0.0004560539673548192,-0.00012119332677684724,-0.00012144783977419138,2.2171658997649502e-07,3.279868820982301e-08,2.947143077850342,6000000.0
0.699999988079071,45.00140380859375,0.004911758936941624,0.00806678831577301,878.1500244140625,-7.099192771420348e-07,1150.1500244140625,-8.690723188919947e-05,1073.1500244140625,-1.2233310371811967e-05,1173.14990234375,-0.00027490867068991065,111.29095458984375,176.1283416748047,49.22950744628906,45.46302032470703,5.533087253570557,0.789995014667511,5.998993873596191,0.9998323321342468,-0.0005636322894133627,-0.00017163468874059618,-0.00017207332712132484,3.8163113913469715e-07,5.7004545084282654e-08,2.947143077850342,6000000.0
0.800000011920929,45.001895904541016,0.005718437489122152,0.008351652882993221,878.1500244140625,-1.2741927548631793e-06,1150.1500244140625,-0.0001211054259329103,1073.1500244140625,-1.9182492906111293e-05,1173.14990234375,-0.00037848547799512744,111.29092407226562,176.12823486328125,49.229393005371094,45.46276092529297,5.533009052276611,0.7899685502052307,5.998612880706787,0.999768853187561,-0.0006775624351575971,-0.0002315189194632694,-0.00023221733863465488,6.069087703508558e-07,9.152115154620333e-08,2.947143077850342,6000000.0
0.8999999761581421,45.00246810913086,0.006553602870553732,0.008640431798994541,878.1500244140625,-2.1181042484386126e-06,1150.14990234375,-0.00016219919780269265,1073.1500244140625,-2.838208274624776e-05,1173.14990234375,-0.0005009988090023398,111.29088592529297,176.12808227539062,49.22924041748047,45.46241760253906,5.532905578613281,0.7899350523948669,5.998161315917969,0.9996935725212097,-0.0007977865752764046,-0.0003011908265762031,-0.00030223969952203333,9.103098363993922e-07,1.3856096359177172e-07,2.947143077850342,6000000.0
1.0,45.00312423706055,0.007417646236717701,0.008853946812450886,878.1500244140625,-3.3188880479428917e-06,1150.14990234375,-0.00021068945352453738,1073.1500244140625,-4.016155071440153e-05,1173.1497802734375,-0.0006433912203647196,111.29083251953125,176.1278839111328,49.22903823852539,45.46197509765625,5.532773971557617,0.7898938059806824,5.997635364532471,0.9996058940887451,-0.0009242012165486813,-0.0003809837799053639,-0.0003824895538855344,1.3052527947365888e-06,2.0050269711191504e-07,2.947143077850342,6000000.0
