t,drumAngleDeg,drumVelDeg_s,drumAccDeg_s2,TN2,dTN2,Tm,dTm,Thp,dThp,Tf,dTf,c[1],c[2],c[3],c[4],c[5],c[6],P_MW,n,dn,rho_dollars,rho_drums_dollars,rho_fuel_dollars,rho_moderator_dollars,m_dot_steam,Q_to_steam
0.0,45.0,0.0,-0.0008803107193671167,878.1500244140625,0.0,1150.1500244140625,0.0,1073.1500244140625,0.0,1173.1500244140625,-2.220446049250313e-16,111.29100036621094,176.1285400390625,49.229705810546875,45.46345901489258,5.53322696685791,0.7900465726852417,6.0,1.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,2.947143077850342,6000000.0
0.10000000149011612,45.0,-8.803106902632862e-05,-0.0006879712454974651,878.1500244140625,0.0,1150.1500244140625,0.0,1073.1500244140625,0.0,1173.1500244140625,-2.220446049250313e-16,111.29100036621094,176.1285400390625,49.229705810546875,45.46345901489258,5.53322696685791,0.7900465726852417,6.0,1.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,2.947143077850342,6000000.0
0.20000000298023224,44.99999237060547,-0.00015682818775530905,-0.00045751212746836245,878.1500244140625,1.8548007574281655e-10,1150.1500244140625,3.673845299090317e-07,1073.1500244140625,1.2746255606543855e-08,1173.1500244140625,1.2404134395183064e-06,111.29100036621094,176.1285400390625,49.229705810546875,45.463462829589844,5.53322696685791,0.7900466322898865,6.000004291534424,1.0000007152557373,1.1560122402443085e-05,1.077479623745603e-06,1.0779008334793616e-06,-3.687633809423829e-10,-5.245232720385573e-11,2.947143077850342,6000000.0
0.30000001192092896,44.999977111816406,-0.00020257940923329443,-0.0002139021089533344,878.1500244140625,1.722014530969318e-09,1150.1500244140625,1.2264264341865783e-06,1073.1500244140625,7.358050879702205e-08,1173.1500244140625,4.081286533619277e-06,111.29100036621094,176.1285400390625,49.229705810546875,45.463462829589844,5.533227443695068,0.7900469303131104,6.000014781951904,1.0000025033950806,2.039996070379857e-05,2.9957179776829435e-06,2.998190893777064e-06,-2.1624781965101647e-09,-3.106533363883557e-10,2.947143077850342,6000000.0
0.4000000059604645,44.99995422363281,-0.00022396961867343634,2.3133401555242017e-05,878.1500244140625,6.99768065715034e-09,1150.1500244140625,2.46802369474608e-06,1073.1500244140625,2.1200497712925426e-07,1173.1500244140625,8.087225069175474e-06,111.29100799560547,176.1285400390625,49.22970962524414,45.46346664428711,5.533229351043701,0.7900475859642029,6.000029563903809,1.0000048875808716,2.6686473574955016e-05,5.4714269026590046e-06,5.4786833061371e-06,-6.336300373277481e-09,-9.200951667232005e-10,2.947143077850342,6000000.0
0.5,44.99993133544922,-0.0002216562716057524,0.0002687290543690324,878.1500244140625,1.916325231832161e-08,1150.1500244140625,3.970157194999047e-06,1073.1500244140625,4.4520447772811167e-07,1173.1500244140625,1.2799120668205433e-05,111.29100799560547,176.1285400390625,49.229713439941406,45.463478088378906,5.533231735229492,0.7900485992431641,6.000046730041504,1.0000077486038208,3.009383362950757e-05,8.205561243812554e-06,8.221088137361221e-06,-1.3538716814309737e-08,-1.988161413279954e-09,2.947143077850342,6000000.0
0.6000000238418579,44.99991226196289,-0.00019478336616884917,0.0005802268860861659,878.1500244140625,4.161368849509017e-08,1150.1500244140625,5.598724783340003e-06,1073.1500244140625,7.782979878356855e-07,1173.1500244140625,1.773794247128535e-05,111.29100799560547,176.12855529785156,49.22971725463867,45.4634895324707,5.533235549926758,0.7900499105453491,6.000064849853516,1.0000108480453491,3.059103255509399e-05,1.090749356080778e-05,1.0935165846603923e-05,-2.4092374317774556e-08,-3.579390561725404e-09,2.947143077850342,6000000.0
0.699999988079071,44.9998893737793,-0.00013676067464984953,0.000845945265609771,878.1500244140625,7.751404496048053e-08,1150.1500244140625,7.206085683719721e-06,1073.1500244140625,1.204746013172553e-06,1173.1500244140625,2.2400223315344192e-05,111.29100799560547,176.12855529785156,49.2297248840332,45.463504791259766,5.53324031829834,0.7900515198707581,6.000082015991211,1.0000137090682983,2.794744068523869e-05,1.3276503523229621e-05,1.3320196558197495e-05,-3.7981319422897286e-08,-5.711580541856165e-09,2.947143077850342,6000000.0
0.800000011920929,44.9998779296875,-5.216615318204276e-05,0.0010504410602152348,878.1500244140625,1.293495017762325e-07,1150.1500244140625,8.604087270214222e-06,1073.1500244140625,1.7055626813089475e-06,1173.1500244140625,2.6167799660470337e-05,111.29100799560547,176.12857055664062,49.229732513427734,45.463523864746094,5.533246040344238,0.7900531888008118,6.000096321105957,1.0000160932540894,2.1195872250245884e-05,1.4931612895452417e-05,1.4994766388554126e-05,-5.4805674665203696e-08,-8.347195823432685e-09,2.947143077850342,6000000.0
0.8999999761581421,44.999874114990234,5.287796011543833e-05,0.00117404549382627,878.1500244140625,1.9845808196805592e-07,1150.1500244140625,9.597439202480018e-06,1073.1500244140625,2.248396867798874e-06,1173.1500244140625,2.8425480195437558e-05,111.291015625,176.12857055664062,49.22974395751953,45.46354293823242,5.533252239227295,0.7900548577308655,6.000104904174805,1.000017523765564,1.0851251317944843e-05,1.5548401279374957e-05,1.5633515431545675e-05,-7.37315275500805e-08,-1.1383800568864899e-08,2.947143077850342,6000000.0
1.0,44.9998779296875,0.0001702825102256611,0.0013043899089097977,878.1500244140625,2.8462090995162725e-07,1150.1500244140625,1.0013910468842369e-05,1073.1500244140625,2.789849077089457e-06,1173.1500244140625,2.8661659598583356e-05,111.291015625,176.1285858154297,49.22975158691406,45.463565826416016,5.533257961273193,0.7900562882423401,6.000106334686279,1.000017762184143,-2.418892563582631e-06,1.487785812059883e-05,1.4986050700827036e-05,-9.353465202366351e-08,-1.4657646651983214e-08,2.947143077850342,6000000.0
1.100000023841858,44.99989318847656,0.0003007214982062578,0.0013843592023476958,878.1500244140625,3.8579275951633463e-07,1150.1500244140625,9.717390639707446e-06,1073.1500244140625,3.2789851047709817e-06,1173.1500244140625,2.6507414077059366e-05,111.291015625,176.12860107421875,49.22976303100586,45.463584899902344,5.533263206481934,0.7900572419166565,6.000098705291748,1.000016450881958,-1.7659496734268032e-05,1.2770383364113513e-05,1.2901021364086773e-05,-1.1268492272620279e-07,-1.7953427189354443e-08,2.947143077850342,6000000.0
1.2000000476837158,44.99992370605469,0.0004391574184410274,0.0014278005110099912,878.1500244140625,4.979767140866898e-07,1150.1500244140625,8.57885243021883e-06,1073.1500244140625,3.660068159661023e-06,1173.1500244140625,2.1631760318996385e-05,111.29102325439453,176.12860107421875,49.22977066040039,45.46360397338867,5.533267021179199,0.7900575399398804,6.000081539154053,1.0000135898590088,-3.503817060845904e-05,9.06839886738453e-06,9.21882747206837e-06,-1.2941613647399208e-07,-2.1012509066054008e-08,2.947143077850342,6000000.0
