profile_mat,csv_out,status,stop_time_s,matread_s,simulate_s,extract_s,write_s,total_run_s,result_base
drum_profile_01921.mat,results_drum_profile_01921.csv,OK,200.000000,0.007000,2.224987,0.610993,0.034000,2.881980,run_01921
drum_profile_01922.mat,results_drum_profile_01922.csv,OK,200.000000,0.008000,2.212803,0.611993,0.034000,2.872798,run_01922
drum_profile_01923.mat,results_drum_profile_01923.csv,OK,200.000000,0.007000,2.143859,0.614995,0.035000,2.806853,run_01923
drum_profile_01924.mat,results_drum_profile_01924.csv,OK,200.000000,0.008001,2.186726,0.596996,0.035000,2.831720,run_01924
drum_profile_01925.mat,results_drum_profile_01925.csv,OK,200.000000,0.006999,2.124946,0.604995,0.034002,2.777221,run_01925
drum_profile_01926.mat,results_drum_profile_01926.csv,OK,200.000000,0.007000,2.191785,0.615994,0.034998,2.856778,run_01926
drum_profile_01927.mat,results_drum_profile_01927.csv,OK,200.000000,0.007000,2.207571,0.616994,0.035997,2.872562,run_01927
drum_profile_01928.mat,results_drum_profile_01928.csv,OK,200.000000,0.007000,2.194212,0.608999,0.034997,2.850208,run_01928
drum_profile_01929.mat,results_drum_profile_01929.csv,OK,200.000000,0.006998,2.075248,0.611998,0.034998,2.736242,run_01929
drum_profile_01930.mat,results_drum_profile_01930.csv,OK,200.000000,0.008000,2.247371,0.609995,0.037000,2.907366,run_01930
drum_profile_01931.mat,results_drum_profile_01931.csv,OK,200.000000,0.008000,2.188204,0.612999,0.034997,2.849197,run_01931
drum_profile_01932.mat,results_drum_profile_01932.csv,OK,200.000000,0.006999,2.198441,0.613998,0.034000,2.859437,run_01932
drum_profile_01933.mat,results_drum_profile_01933.csv,OK,200.000000,0.007000,2.259266,0.606995,0.035000,2.914259,run_01933
drum_profile_01934.mat,results_drum_profile_01934.csv,OK,200.000000,0.008000,2.170746,0.607996,0.034000,2.824741,run_01934
drum_profile_01935.mat,results_drum_profile_01935.csv,OK,200.000000,0.007000,2.210161,0.607995,0.033999,2.865155,run_01935
drum_profile_01936.mat,results_drum_profile_01936.csv,OK,200.000000,0.008001,2.291859,0.614999,0.034997,2.955856,run_01936
drum_profile_01937.mat,results_drum_profile_01937.csv,OK,200.000000,0.008001,2.094250,0.613993,0.033999,2.755244,run_01937
drum_profile_01938.mat,results_drum_profile_01938.csv,OK,200.000000,0.007000,2.226620,0.608994,0.035003,2.882617,run_01938
drum_profile_01939.mat,results_drum_profile_01939.csv,OK,200.000000,0.006999,2.179503,0.607996,0.034000,2.834495,run_01939
drum_profile_01940.mat,results_drum_profile_01940.csv,OK,200.000000,0.006998,2.211600,0.610995,0.035000,2.868593,run_01940
drum_profile_01941.mat,results_drum_profile_01941.csv,OK,200.000000,0.008000,2.162936,0.607997,0.033997,2.817931,run_01941
drum_profile_01942.mat,results_drum_profile_01942.csv,OK,200.000000,0.009000,2.184850,0.611997,0.035000,2.845848,run_01942
drum_profile_01943.mat,results_drum_profile_01943.csv,OK,200.000000,0.008002,2.056765,0.615066,0.034998,2.719831,run_01943
drum_profile_01944.mat,results_drum_profile_01944.csv,OK,200.000000,0.008003,2.136672,0.604995,0.034000,2.788671,run_01944
drum_profile_01945.mat,results_drum_profile_01945.csv,OK,200.000000,0.008000,2.223512,0.607995,0.035000,2.879504,run_01945
drum_profile_01946.mat,results_drum_profile_01946.csv,OK,200.000000,0.007000,2.208312,0.613992,0.034002,2.868309,run_01946
drum_profile_01947.mat,results_drum_profile_01947.csv,OK,200.000000,0.007999,2.198266,0.607996,0.032999,2.852260,run_01947
drum_profile_01948.mat,results_drum_profile_01948.csv,OK,200.000000,0.009000,4.547833,0.609994,0.034000,5.204827,run_01948
drum_profile_01949.mat,results_drum_profile_01949.csv,OK,200.000000,0.007000,2.247976,0.614996,0.034000,2.908972,run_01949
drum_profile_01950.mat,results_drum_profile_01950.csv,OK,200.000000,0.007000,2.135697,0.609998,0.034000,2.792695,run_01950
drum_profile_01951.mat,results_drum_profile_01951.csv,OK,200.000000,0.006998,2.049904,0.610999,0.034997,2.706897,run_01951
drum_profile_01952.mat,results_drum_profile_01952.csv,OK,200.000000,0.008000,2.203729,0.610994,0.033999,2.860723,run_01952
drum_profile_01953.mat,results_drum_profile_01953.csv,OK,200.000000,0.007000,2.072210,0.621994,0.033999,2.741205,run_01953
drum_profile_01954.mat,results_drum_profile_01954.csv,OK,200.000000,0.007000,2.203957,0.620996,0.034000,2.870949,run_01954
drum_profile_01955.mat,results_drum_profile_01955.csv,OK,200.000000,0.007003,2.056155,0.616995,0.035000,2.720154,run_01955
drum_profile_01956.mat,results_drum_profile_01956.csv,OK,200.000000,0.007002,2.167079,0.607995,0.034004,2.822079,run_01956
drum_profile_01957.mat,results_drum_profile_01957.csv,OK,200.000000,0.007000,2.225211,0.605997,0.034000,2.877182,run_01957
drum_profile_01958.mat,results_drum_profile_01958.csv,OK,200.000000,0.007001,2.210666,0.610995,0.034000,2.866662,run_01958
drum_profile_01959.mat,results_drum_profile_01959.csv,OK,200.000000,0.007997,2.163760,0.610996,0.035000,2.822751,run_01959
drum_profile_01960.mat,results_drum_profile_01960.csv,OK,200.000000,0.006999,2.195802,0.605995,0.035000,2.848796,run_01960
drum_profile_01961.mat,results_drum_profile_01961.csv,OK,200.000000,0.008003,2.191568,0.604996,0.035002,2.844568,run_01961
drum_profile_01962.mat,results_drum_profile_01962.csv,OK,200.000000,0.006996,2.078387,0.605954,0.034000,2.730378,run_01962
drum_profile_01963.mat,results_drum_profile_01963.csv,OK,200.000000,0.008001,2.191585,0.641995,0.035003,2.881581,run_01963
drum_profile_01964.mat,results_drum_profile_01964.csv,OK,200.000000,0.008000,2.139586,0.609992,0.034001,2.797580,run_01964
drum_profile_01965.mat,results_drum_profile_01965.csv,OK,200.000000,0.008000,2.069871,0.611995,0.034999,2.728867,run_01965
drum_profile_01966.mat,results_drum_profile_01966.csv,OK,200.000000,0.007000,2.224715,0.630013,0.033997,2.900743,run_01966
drum_profile_01967.mat,results_drum_profile_01967.csv,OK,200.000000,0.008003,2.189671,0.608995,0.035000,2.846666,run_01967
drum_profile_01968.mat,results_drum_profile_01968.csv,OK,200.000000,0.006999,2.107044,0.603995,0.036002,2.759037,run_01968
drum_profile_01969.mat,results_drum_profile_01969.csv,OK,200.000000,0.006998,2.066225,0.610995,0.034000,2.723219,run_01969
drum_profile_01970.mat,results_drum_profile_01970.csv,OK,200.000000,0.006997,2.281987,0.610996,0.035000,2.939976,run_01970
drum_profile_01971.mat,results_drum_profile_01971.csv,OK,200.000000,0.007000,2.062740,0.605993,0.034000,2.715736,run_01971
drum_profile_01972.mat,results_drum_profile_01972.csv,OK,200.000000,0.008003,2.075093,0.617992,0.034003,2.739095,run_01972
drum_profile_01973.mat,results_drum_profile_01973.csv,OK,200.000000,0.008000,2.197162,0.617992,0.035000,2.863158,run_01973
drum_profile_01974.mat,results_drum_profile_01974.csv,OK,200.000000,0.008024,2.207355,0.608996,0.035997,2.865374,run_01974
drum_profile_01975.mat,results_drum_profile_01975.csv,OK,200.000000,0.007999,2.106703,0.616994,0.034999,2.770698,run_01975
drum_profile_01976.mat,results_drum_profile_01976.csv,OK,200.000000,0.007000,2.221578,0.608998,0.034000,2.876577,run_01976
drum_profile_01977.mat,results_drum_profile_01977.csv,OK,200.000000,0.008001,2.184409,0.624058,0.034000,2.856467,run_01977
drum_profile_01978.mat,results_drum_profile_01978.csv,OK,200.000000,0.007001,2.208136,0.614994,0.034000,2.869129,run_01978
drum_profile_01979.mat,results_drum_profile_01979.csv,OK,200.000000,0.007000,2.275355,0.609995,0.035000,2.932350,run_01979
drum_profile_01980.mat,results_drum_profile_01980.csv,OK,200.000000,0.007000,2.185712,0.601991,0.034002,2.833707,run_01980
drum_profile_01981.mat,results_drum_profile_01981.csv,OK,200.000000,0.006998,3.305497,0.604995,0.034003,3.956492,run_01981
drum_profile_01982.mat,results_drum_profile_01982.csv,OK,200.000000,0.008000,2.196017,0.603993,0.035000,2.848009,run_01982
drum_profile_01983.mat,results_drum_profile_01983.csv,OK,200.000000,0.008001,2.130330,0.611994,0.033998,2.789323,run_01983
drum_profile_01984.mat,results_drum_profile_01984.csv,OK,200.000000,0.008002,2.072552,0.619998,0.033998,2.739549,run_01984
drum_profile_01985.mat,results_drum_profile_01985.csv,OK,200.000000,0.006997,2.142871,0.611997,0.033997,2.801866,run_01985
drum_profile_01986.mat,results_drum_profile_01986.csv,OK,200.000000,0.008001,2.202830,0.613996,0.035001,2.864829,run_01986
drum_profile_01987.mat,results_drum_profile_01987.csv,OK,200.000000,0.007001,2.179829,0.608995,0.034003,2.834827,run_01987
drum_profile_01988.mat,results_drum_profile_01988.csv,OK,200.000000,0.008001,2.057867,0.611012,0.035003,2.716880,run_01988
drum_profile_01989.mat,results_drum_profile_01989.csv,OK,200.000000,0.008002,2.215945,0.612994,0.035000,2.875943,run_01989
drum_profile_01990.mat,results_drum_profile_01990.csv,OK,200.000000,0.008001,2.153720,0.602994,0.034999,2.804715,run_01990
drum_profile_01991.mat,results_drum_profile_01991.csv,OK,200.000000,0.006997,2.183847,0.635995,0.034999,2.868840,run_01991
drum_profile_01992.mat,results_drum_profile_01992.csv,OK,200.000000,0.008000,2.203909,0.612995,0.035000,2.864905,run_01992
drum_profile_01993.mat,results_drum_profile_01993.csv,OK,200.000000,0.008002,2.044654,0.611994,0.034000,2.703651,run_01993
drum_profile_01994.mat,results_drum_profile_01994.csv,OK,200.000000,0.007001,2.200723,0.608993,0.035000,2.857718,run_01994
drum_profile_01995.mat,results_drum_profile_01995.csv,OK,200.000000,0.006999,2.191654,0.623996,0.033998,2.862650,run_01995
drum_profile_01996.mat,results_drum_profile_01996.csv,OK,200.000000,0.007996,2.202415,0.609996,0.033999,2.859406,run_01996
drum_profile_01997.mat,results_drum_profile_01997.csv,OK,200.000000,0.008000,2.251970,0.616994,0.034000,2.915963,run_01997
drum_profile_01998.mat,results_drum_profile_01998.csv,OK,200.000000,0.007999,2.216772,0.603994,0.034000,2.867766,run_01998
drum_profile_01999.mat,results_drum_profile_01999.csv,OK,200.000000,0.008001,2.216252,0.614995,0.035004,2.880250,run_01999
drum_profile_02000.mat,results_drum_profile_02000.csv,OK,200.000000,0.007001,2.056203,0.618994,0.033998,2.722198,run_02000
